Airline,Source,Destination,Total_Stops,Additional_Info,Date,Month,Year,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Price
5895,1,4,3,0,8,1,3,2019,15,25,13,55,10082.0
5896,4,3,0,1,5,18,5,2019,10,5,14,5,9663.0
5897,8,0,2,0,8,3,4,2019,8,35,5,55,3971.0
5898,3,1,4,0,8,15,3,2019,10,15,7,55,6297.0
5899,8,0,2,0,7,9,5,2019,8,35,5,55,3573.0
5900,4,3,0,1,5,21,5,2019,22,35,14,5,10844.0
5901,3,0,2,0,8,27,4,2019,8,50,6,5,4423.0
5902,4,0,5,1,8,6,3,2019,21,20,14,5,19225.0
5903,3,1,4,0,8,12,3,2019,0,30,22,5,6297.0
5904,8,3,0,0,8,6,3,2019,0,40,22,20,3849.0
5905,6,2,1,1,8,6,3,2019,15,30,8,0,15078.0
5906,3,3,0,1,8,12,5,2019,23,45,19,20,4205.0
5907,1,0,2,0,8,27,5,2019,16,10,13,20,5228.0
5908,6,2,1,1,8,6,6,2019,21,0,7,0,7408.0
5909,4,0,2,0,5,9,6,2019,14,5,11,10,7229.0
5910,4,2,1,2,5,15,6,2019,4,25,14,35,10919.0
5911,4,0,2,0,5,1,5,2019,18,10,15,15,4544.0
5912,4,2,1,1,5,21,3,2019,4,25,8,0,6540.0
5913,4,2,1,2,8,21,3,2019,18,50,19,10,9483.0
5914,4,2,1,1,8,21,5,2019,19,0,10,0,16079.0
5915,6,2,1,1,8,1,6,2019,1,30,18,15,13377.0
5916,3,0,2,0,8,3,6,2019,21,50,18,55,4823.0
5917,4,3,0,1,8,15,5,2019,10,55,17,0,14151.0
5918,2,3,0,1,8,9,5,2019,7,45,23,30,6095.0
5919,1,2,1,1,8,27,5,2019,19,15,10,0,12029.0
5920,1,3,0,1,8,6,4,2019,11,5,19,0,4437.0
5921,3,0,2,0,8,27,6,2019,4,15,1,30,3419.0
5922,3,0,2,0,8,1,4,2019,13,0,10,10,3943.0
5923,6,2,1,1,8,21,3,2019,1,35,14,0,13542.0
5924,1,2,1,1,8,27,6,2019,23,0,17,40,7174.0
5925,3,4,3,0,8,9,3,2019,10,35,9,10,7417.0
5926,4,2,1,2,8,9,5,2019,4,25,13,25,16704.0
5927,1,3,0,0,8,18,3,2019,23,20,20,45,4435.0
5928,1,3,0,2,8,21,5,2019,5,35,9,25,11432.0
5929,0,0,2,0,8,21,6,2019,2,45,23,55,3383.0
5930,3,3,0,0,8,21,4,2019,7,15,4,40,4804.0
5931,0,0,2,0,8,27,5,2019,7,45,4,55,3383.0
5932,3,3,0,1,8,24,5,2019,20,30,15,10,6991.0
5933,1,2,1,2,8,9,5,2019,19,15,5,0,10441.0
5934,3,2,1,1,8,21,3,2019,12,0,7,35,5073.0
5935,6,2,1,1,8,21,3,2019,1,35,10,20,7695.0
5936,1,2,1,1,8,24,5,2019,9,25,20,40,7480.0
5937,4,2,1,1,5,9,6,2019,12,35,11,30,10262.0
5938,4,0,5,1,8,12,3,2019,11,25,22,55,13817.0
5939,4,3,0,1,8,21,5,2019,19,10,9,35,13067.0
5940,8,4,3,0,7,6,6,2019,14,45,13,15,1965.0
5941,3,2,1,1,8,6,6,2019,16,10,6,50,6674.0
5942,1,4,3,2,8,12,3,2019,16,55,5,5,16172.0
5943,6,2,1,1,5,24,6,2019,19,15,12,50,7268.0
5944,4,0,5,1,8,15,3,2019,12,15,7,0,17524.0
5945,6,2,1,1,8,21,5,2019,1,30,18,0,7888.0
5946,3,4,3,0,8,6,6,2019,20,35,19,5,2754.0
5947,1,0,5,3,8,3,3,2019,23,55,12,0,10573.0
5948,6,2,1,1,8,9,6,2019,19,0,11,40,11789.0
5949,4,3,0,1,8,6,5,2019,19,10,20,25,13067.0
5950,3,0,5,0,8,24,3,2019,3,25,0,40,4238.0
5951,6,2,1,1,8,21,5,2019,19,0,7,30,9794.0
5952,1,2,1,2,8,21,3,2019,9,25,7,5,7615.0
5953,4,2,1,2,8,21,3,2019,4,25,10,20,11664.0
5954,4,3,0,1,5,1,4,2019,19,50,6,30,7064.0
5955,3,3,0,1,8,15,4,2019,23,45,19,20,3809.0
5956,8,3,0,0,7,18,6,2019,19,40,17,10,3841.0
5957,6,2,1,1,8,27,5,2019,1,30,11,40,6795.0
5958,3,3,0,1,8,24,4,2019,20,5,15,15,4565.0
5959,3,2,1,1,8,9,3,2019,1,35,18,35,12351.0
5960,3,2,1,0,8,18,3,2019,0,20,21,5,5021.0
5961,1,2,1,2,8,21,5,2019,9,25,13,5,10467.0
5962,1,0,2,0,8,15,4,2019,19,45,17,0,6121.0
5963,8,1,4,0,8,15,3,2019,20,5,17,45,6300.0
5964,0,0,5,0,8,1,3,2019,8,40,5,50,10715.0
5965,1,3,0,0,8,24,5,2019,16,45,14,15,5510.0
5966,4,0,2,0,5,3,5,2019,22,0,18,55,6144.0
5967,4,2,1,2,8,6,3,2019,19,45,19,10,19329.0
5968,1,4,3,2,8,6,3,2019,19,25,12,45,13253.0
5969,4,3,0,1,8,12,5,2019,19,50,6,30,13941.0
5970,3,3,0,0,8,1,4,2019,22,55,20,20,4488.0
5971,8,3,0,0,7,3,6,2019,9,30,6,55,3841.0
5972,6,2,1,1,8,15,5,2019,19,15,11,25,7575.0
5973,1,2,1,2,8,27,5,2019,19,15,16,40,9968.0
5974,4,2,1,2,8,9,5,2019,19,0,13,25,15129.0
5975,3,3,0,1,8,6,5,2019,12,40,7,10,4864.0
5976,1,2,1,1,8,3,6,2019,9,25,17,20,7480.0
5977,6,2,1,1,8,6,3,2019,18,50,7,0,15867.0
5978,4,3,0,1,8,21,5,2019,22,5,9,35,13067.0
5979,1,3,0,1,8,9,5,2019,7,55,16,50,8366.0
5980,1,2,1,2,8,3,3,2019,19,15,12,55,21571.0
5981,0,0,2,0,8,12,5,2019,7,45,4,55,4282.0
5982,1,2,1,2,8,9,5,2019,19,15,16,55,13591.0
5983,10,3,0,1,8,1,4,2019,23,25,20,20,7927.0
5984,4,2,1,1,8,3,6,2019,19,0,15,0,14714.0
5985,4,0,5,1,5,12,3,2019,16,10,18,55,11087.0
5986,1,2,1,1,8,1,3,2019,7,40,4,0,28322.0
5987,4,3,0,1,5,1,5,2019,19,10,17,0,9314.0
5988,3,2,1,1,8,9,6,2019,20,0,15,10,7060.0
5989,3,1,4,0,8,1,3,2019,14,0,11,35,7900.0
5990,4,4,3,0,8,24,6,2019,4,20,2,55,5678.0
5991,3,3,0,1,8,24,4,2019,0,10,19,35,4860.0
5992,8,4,3,0,8,1,5,2019,7,15,5,45,2017.0
5993,3,3,0,1,8,12,6,2019,13,0,8,10,5069.0
5994,10,3,0,1,8,9,6,2019,10,45,7,10,9397.0
5995,3,2,1,1,8,6,4,2019,15,35,10,35,5073.0
5996,1,3,0,3,8,24,3,2019,23,15,5,55,15145.0
5997,6,2,1,1,8,24,6,2019,19,15,9,15,8099.0
5998,1,0,5,1,8,6,3,2019,19,50,11,50,14594.0
5999,3,2,1,0,8,27,3,2019,17,35,14,30,4729.0
6000,3,3,0,0,8,21,5,2019,0,50,22,15,4804.0
6001,4,2,1,2,5,27,5,2019,19,0,11,40,19644.0
6002,1,2,1,2,8,27,3,2019,19,15,19,45,8656.0
6003,4,2,1,2,8,9,6,2019,12,35,9,40,13014.0
6004,3,2,1,1,8,27,3,2019,16,10,6,40,6442.0
6005,4,2,1,1,5,9,5,2019,12,35,13,0,12373.0
6006,4,3,0,1,5,6,6,2019,14,25,9,35,10539.0
6007,4,3,0,1,5,21,5,2019,9,20,20,0,10844.0
6008,10,3,0,1,8,6,6,2019,9,5,17,0,8452.0
6009,3,2,1,1,8,18,5,2019,22,30,8,35,7144.0
6010,8,0,5,0,8,9,3,2019,23,20,20,30,5126.0
6011,6,2,1,1,8,12,6,2019,1,30,19,0,6795.0
6012,4,3,0,1,5,12,5,2019,10,5,21,10,8586.0
6013,8,3,0,0,7,18,5,2019,11,25,9,0,4439.0
6014,8,0,5,0,7,15,3,2019,12,30,9,35,6205.0
6015,3,0,2,0,8,6,5,2019,3,25,0,30,4284.0
6016,4,3,0,1,8,6,6,2019,23,35,16,30,14571.0
6017,0,3,0,0,8,6,4,2019,22,25,19,55,3807.0
6018,8,3,0,0,8,6,3,2019,9,35,6,55,3850.0
6019,8,3,0,1,8,18,5,2019,18,50,11,35,8479.0
6020,6,2,1,1,8,18,5,2019,21,0,9,0,8073.0
6021,3,0,2,0,8,1,6,2019,15,50,13,0,3943.0
6022,3,1,4,0,8,9,5,2019,14,0,11,35,4332.0
6023,8,3,0,0,8,27,4,2019,19,40,17,10,4174.0
6024,1,0,5,1,0,1,3,2019,8,55,11,50,14594.0
6025,4,2,1,2,5,3,6,2019,19,0,5,30,11507.0
6026,6,2,1,1,5,15,6,2019,22,30,7,10,6093.0
6027,3,0,5,0,8,24,3,2019,21,20,18,25,8033.0
6028,3,0,2,0,8,27,6,2019,19,55,16,55,4823.0
6029,4,2,1,2,8,3,6,2019,12,35,21,25,13292.0
6030,6,2,1,1,8,15,6,2019,19,15,11,40,9526.0
6031,8,3,0,0,7,21,3,2019,0,40,22,20,3815.0
6032,3,1,4,0,8,27,6,2019,15,35,13,15,3597.0
6033,4,2,1,2,8,15,6,2019,4,25,14,35,13376.0
6034,8,4,3,0,8,9,5,2019,7,15,5,45,2017.0
6035,1,3,0,2,8,24,3,2019,1,20,9,25,11853.0
6036,4,2,1,1,5,12,6,2019,19,0,13,0,10262.0
6037,8,1,4,0,8,24,3,2019,12,5,9,30,3859.0
6038,1,3,0,2,8,9,6,2019,5,25,7,0,12744.0
6039,6,2,1,2,8,1,6,2019,1,30,17,50,18485.0
6040,1,3,0,2,8,6,5,2019,8,55,9,50,13227.0
6041,3,1,4,0,8,21,6,2019,21,55,19,35,3597.0
6042,3,3,0,0,8,12,5,2019,17,45,15,15,4804.0
6043,3,0,2,0,8,15,6,2019,8,50,6,5,4423.0
6044,4,2,1,1,5,9,6,2019,12,35,15,0,10262.0
6045,8,1,4,0,7,6,5,2019,12,0,9,45,3543.0
6046,3,3,0,0,8,12,4,2019,0,5,21,25,4174.0
6047,8,2,1,1,8,9,3,2019,22,50,16,35,7084.0
6048,1,3,0,2,8,15,5,2019,8,55,9,50,14960.0
6049,4,3,0,1,8,24,3,2019,16,20,6,30,13339.0
6050,4,0,2,0,8,12,4,2019,11,20,8,20,7229.0
6051,3,2,1,1,8,18,5,2019,16,10,5,5,6818.0
6052,4,2,1,2,8,6,6,2019,4,25,6,45,13376.0
6053,3,2,1,1,8,9,6,2019,1,30,15,0,6316.0
6054,1,2,1,0,8,18,6,2019,21,10,18,5,5201.0
6055,3,2,1,1,8,18,5,2019,4,35,23,30,10958.0
6056,3,1,4,0,8,21,6,2019,14,0,11,35,3858.0
6057,4,2,1,1,5,9,6,2019,19,0,13,0,10262.0
6058,1,3,0,1,8,24,5,2019,13,15,9,10,8996.0
6059,4,2,1,2,5,27,3,2019,19,45,5,10,8098.0
6060,8,1,4,0,7,1,5,2019,10,35,8,20,3543.0
6061,6,2,1,1,8,24,5,2019,19,0,7,30,10529.0
6062,4,2,1,1,5,21,3,2019,18,50,2,15,7438.0
6063,4,2,1,1,5,9,5,2019,4,25,14,0,12373.0
6064,3,0,2,0,8,27,5,2019,10,5,7,10,4823.0
6065,4,0,2,0,5,21,6,2019,11,20,8,20,5769.0
6066,6,2,1,1,8,21,3,2019,13,20,7,0,9042.0
6067,1,2,1,1,8,6,4,2019,9,25,17,20,4697.0
6068,4,3,0,1,5,9,5,2019,19,50,14,5,10844.0
6069,0,0,2,0,8,9,6,2019,7,45,4,55,8420.0
6070,6,2,1,1,5,6,3,2019,16,10,7,10,7563.0
6071,1,2,1,1,8,15,5,2019,9,25,20,40,7480.0
6072,4,0,2,0,5,6,5,2019,14,5,11,10,4030.0
6073,6,2,1,1,8,12,6,2019,22,30,7,10,6513.0
6074,4,3,0,1,8,9,6,2019,17,35,10,20,8355.0
6075,6,2,1,2,8,21,5,2019,1,30,15,5,16655.0
6076,4,3,0,1,5,18,5,2019,18,15,5,45,10844.0
6077,8,3,0,0,8,21,6,2019,19,40,17,10,3873.0
6078,3,3,0,0,8,9,6,2019,17,45,15,15,5224.0
6079,4,3,0,1,5,15,5,2019,12,0,16,30,10844.0
6080,3,3,0,0,8,3,3,2019,8,20,5,30,4778.0
6081,4,2,1,1,8,9,3,2019,18,50,20,50,16289.0
6082,1,2,1,0,8,18,3,2019,8,0,5,10,5674.0
6083,1,4,3,2,8,12,3,2019,11,55,6,0,12854.0
6084,1,0,5,1,8,9,3,2019,11,5,22,0,8425.0
6085,4,2,1,2,5,21,3,2019,18,50,5,30,9328.0
6086,6,2,1,1,8,3,3,2019,15,30,2,15,17057.0
6087,4,0,2,0,8,3,5,2019,22,50,19,50,7229.0
6088,3,2,1,1,8,3,3,2019,21,0,11,30,14871.0
6089,4,2,1,2,8,27,6,2019,19,0,12,15,14300.0
6090,4,3,0,1,5,12,6,2019,9,20,21,10,8529.0
6091,6,2,1,1,8,9,6,2019,19,0,4,55,10877.0
6092,3,3,0,1,8,21,5,2019,22,15,17,35,5386.0
6093,6,2,1,1,8,27,3,2019,18,50,10,45,11622.0
6094,6,2,1,1,8,27,5,2019,19,0,3,50,10197.0
6095,0,2,1,1,8,21,5,2019,22,30,16,45,8028.0
6096,3,4,3,0,8,1,6,2019,13,30,12,0,2754.0
6097,1,0,5,1,8,3,3,2019,21,25,8,15,6781.0
6098,8,3,0,0,7,21,5,2019,19,40,17,10,3841.0
6099,6,2,1,1,8,6,6,2019,19,15,10,20,8266.0
6100,3,0,5,0,8,24,3,2019,10,5,7,10,6144.0
6101,4,0,2,0,5,24,4,2019,14,5,11,10,4544.0
6102,4,2,1,2,8,3,6,2019,12,35,5,30,14441.0
6103,1,4,3,0,8,12,6,2019,22,25,21,5,3100.0
6104,4,3,0,1,8,18,5,2019,14,25,20,25,13067.0
6105,4,3,0,1,5,12,6,2019,23,35,18,55,8529.0
6106,3,2,1,1,8,15,5,2019,16,10,8,35,6442.0
6107,6,2,1,1,8,27,6,2019,21,0,10,20,6480.0
6108,1,0,5,1,8,3,3,2019,11,20,10,30,11003.0
6109,10,0,2,0,8,12,6,2019,23,50,21,0,4668.0
6110,4,3,0,1,8,9,5,2019,4,40,6,30,13941.0
6111,10,3,0,1,8,12,5,2019,18,50,7,10,8820.0
6112,1,2,1,1,8,9,3,2019,23,0,17,45,9064.0
6113,4,3,0,1,5,6,6,2019,19,50,8,25,10844.0
6114,4,2,1,2,8,18,5,2019,19,0,5,30,15129.0
6115,6,2,1,1,8,9,5,2019,16,10,7,10,6513.0
6116,4,3,0,1,8,9,6,2019,23,35,17,0,14676.0
6117,3,0,2,0,8,18,5,2019,10,5,7,10,4823.0
6118,3,3,0,0,8,12,4,2019,17,45,15,15,4174.0
6119,4,2,1,2,8,9,3,2019,4,25,15,55,19172.0
6120,8,0,2,0,8,12,4,2019,8,35,5,55,4423.0
6121,8,3,0,0,8,12,6,2019,9,30,6,55,3873.0
6122,3,2,1,1,8,3,6,2019,3,35,21,50,7189.0
6123,4,3,0,1,8,6,6,2019,4,40,6,30,13731.0
6124,4,3,0,1,8,12,5,2019,10,55,9,35,14151.0
6125,1,1,4,0,8,21,5,2019,13,55,11,40,4667.0
6126,4,2,1,2,5,21,3,2019,4,25,19,10,8834.0
6127,4,3,0,1,8,1,5,2019,19,10,20,25,11467.0
6128,10,4,3,1,8,6,3,2019,16,45,8,45,12395.0
6129,6,2,1,1,8,21,5,2019,0,55,17,15,7858.0
6130,3,3,0,0,8,24,5,2019,22,55,20,20,4804.0
6131,4,3,0,1,5,9,6,2019,9,45,20,25,13469.0
6132,3,2,1,0,8,6,3,2019,17,35,14,30,7673.0
6133,4,3,0,1,8,9,6,2019,18,0,17,0,14151.0
6134,4,2,1,1,5,24,6,2019,12,35,15,0,10262.0
6135,4,2,1,2,8,24,6,2019,12,35,9,40,13014.0
6136,4,2,1,1,5,9,5,2019,19,0,13,0,12373.0
6137,4,2,1,1,5,18,5,2019,19,0,10,0,11399.0
6138,8,0,2,0,8,6,5,2019,12,20,9,30,3971.0
6139,6,2,1,1,5,27,6,2019,21,0,6,0,6007.0
6140,1,0,5,1,8,15,3,2019,22,55,10,30,6383.0
6141,3,0,2,0,8,12,5,2019,11,20,8,30,5740.0
6142,8,4,3,0,7,15,6,2019,14,45,13,15,1965.0
6143,6,2,1,2,5,21,3,2019,21,20,7,10,5935.0
6144,3,3,0,0,8,6,4,2019,12,20,9,35,4174.0
6145,3,2,1,1,8,21,3,2019,13,20,4,45,7738.0
6146,1,2,1,2,8,24,5,2019,19,15,22,0,10441.0
6147,1,4,3,0,8,15,3,2019,22,25,21,5,3100.0
6148,4,2,1,1,8,6,6,2019,19,0,17,30,14714.0
6149,10,3,0,1,8,9,6,2019,18,50,17,0,9135.0
6150,1,3,0,1,8,1,4,2019,18,30,16,50,7893.0
6151,4,3,0,1,8,6,5,2019,23,35,17,0,12121.0
6152,1,2,1,0,8,9,6,2019,17,10,14,10,6094.0
6153,3,0,2,0,8,9,6,2019,13,0,10,10,4423.0
6154,4,0,5,1,5,21,3,2019,7,40,20,35,7832.0
6155,10,0,2,0,8,3,4,2019,14,20,11,30,5403.0
6156,8,3,0,0,7,1,4,2019,11,25,9,0,3841.0
6157,4,2,1,2,8,21,3,2019,4,25,10,45,11093.0
6158,4,0,2,0,8,24,4,2019,22,50,19,50,7229.0
6159,3,0,2,0,8,27,5,2019,19,55,16,55,4823.0
6160,4,3,0,1,8,1,5,2019,19,10,9,35,11467.0
6161,3,3,0,1,8,1,5,2019,12,40,7,10,6111.0
6162,4,3,0,1,5,9,5,2019,10,55,17,0,8066.0
6163,3,2,1,1,8,27,3,2019,21,0,4,45,7258.0
6164,1,2,1,0,8,27,3,2019,8,0,5,10,4729.0
6165,6,2,1,1,8,6,3,2019,18,50,9,10,15135.0
6166,1,3,0,2,8,24,5,2019,1,20,9,25,12718.0
6167,4,4,3,0,8,18,6,2019,4,20,2,55,5678.0
6168,3,2,1,1,8,24,6,2019,12,10,6,50,5298.0
6169,4,0,5,1,8,6,3,2019,0,45,11,40,14815.0
6170,4,2,1,2,8,24,6,2019,4,25,5,30,13014.0
6171,8,3,0,0,8,18,5,2019,11,25,9,0,4491.0
6172,6,2,1,1,8,27,3,2019,18,50,10,20,11421.0
6173,4,0,5,1,8,18,3,2019,7,40,8,0,12284.0
6174,4,0,2,0,8,12,5,2019,8,45,6,0,7229.0
6175,3,0,2,0,8,15,4,2019,10,5,7,10,4823.0
6176,4,2,1,1,5,27,6,2019,4,25,20,55,12898.0
6177,6,2,1,1,8,27,6,2019,21,0,7,5,13587.0
6178,4,2,1,1,5,18,5,2019,4,25,9,0,12373.0
6179,6,2,1,1,5,21,3,2019,22,20,7,10,5999.0
6180,1,3,0,2,8,18,5,2019,18,30,8,20,10907.0
6181,4,3,0,1,8,6,6,2019,21,5,9,35,14151.0
6182,3,0,2,0,8,12,5,2019,2,20,23,30,4591.0
6183,4,0,5,1,8,6,3,2019,20,20,14,5,19225.0
6184,4,3,0,1,5,6,5,2019,12,0,14,5,9663.0
6185,4,3,0,1,5,1,5,2019,18,15,6,30,10844.0
6186,6,2,1,1,8,9,5,2019,21,0,13,0,13727.0
6187,4,3,0,1,8,18,5,2019,21,5,9,35,14151.0
6188,4,2,1,1,5,27,6,2019,12,35,18,15,10262.0
6189,8,3,0,0,8,12,6,2019,11,25,9,0,3873.0
6190,4,2,1,2,8,24,6,2019,4,25,19,30,13014.0
6191,1,3,0,0,8,21,6,2019,16,45,14,15,5510.0
6192,4,2,1,2,8,9,3,2019,4,25,10,45,17282.0
6193,6,2,1,2,8,27,3,2019,21,20,9,45,6653.0
6194,3,2,1,1,8,3,3,2019,15,10,9,55,12214.0
6195,1,4,3,0,8,1,5,2019,15,25,13,55,3625.0
6196,3,0,5,0,8,3,3,2019,11,30,8,30,6860.0
6197,2,2,1,1,8,24,6,2019,19,35,10,35,3876.0
6198,10,0,2,0,8,27,4,2019,22,15,19,30,5613.0
6199,1,2,1,2,8,27,3,2019,7,40,5,55,8971.0
6200,4,0,2,0,5,21,5,2019,22,50,19,50,4030.0
6201,3,2,1,1,8,27,3,2019,1,35,15,0,8075.0
6202,6,2,1,1,8,15,6,2019,21,0,6,0,7005.0
6203,3,3,0,0,8,6,3,2019,0,55,22,10,4778.0
6204,10,1,4,0,8,9,5,2019,9,20,7,5,3687.0
6205,4,2,1,1,5,9,6,2019,4,25,11,30,10262.0
6206,1,2,1,2,8,3,3,2019,7,40,5,55,15113.0
6207,3,2,1,1,8,6,5,2019,1,30,10,35,6979.0
6208,6,2,1,1,8,21,3,2019,16,10,7,5,6717.0
6209,4,0,5,1,8,6,3,2019,23,0,8,55,16736.0
6210,1,0,5,1,8,15,3,2019,19,50,11,50,7192.0
6211,3,3,0,1,8,15,4,2019,10,30,6,20,4226.0
6212,6,2,1,1,8,21,5,2019,19,0,8,30,9627.0
6213,4,2,1,1,5,3,4,2019,19,0,2,15,4757.0
6214,4,3,0,1,8,24,5,2019,22,35,14,5,14571.0
6215,0,3,0,1,8,1,4,2019,10,30,6,50,5162.0
6216,4,3,0,1,5,18,5,2019,16,20,16,30,10844.0
6217,8,3,0,0,7,21,3,2019,11,30,9,0,3815.0
6218,4,0,5,1,8,6,3,2019,9,30,11,40,17261.0
6219,4,0,5,1,8,6,3,2019,7,40,21,25,16736.0
6220,8,3,0,0,7,21,6,2019,11,25,9,0,3841.0
6221,4,3,0,1,5,24,5,2019,20,45,14,5,10844.0
6222,3,2,1,1,8,21,3,2019,21,0,10,45,6838.0
6223,1,3,0,1,8,12,5,2019,13,15,12,0,6612.0
6224,1,0,5,0,8,9,3,2019,16,10,13,20,8851.0
6225,10,4,3,1,8,6,3,2019,19,55,8,45,12395.0
6226,0,0,2,0,8,24,6,2019,7,45,4,55,4282.0
6227,4,3,0,1,8,21,5,2019,9,20,20,0,14781.0
6228,6,2,1,1,8,12,6,2019,22,30,9,45,9646.0
6229,3,2,1,1,8,27,5,2019,1,30,15,0,6628.0
6230,10,0,2,0,8,18,6,2019,9,40,7,0,4668.0
6231,6,2,1,1,8,6,3,2019,1,35,18,0,16863.0
6232,6,2,1,1,8,9,6,2019,19,0,7,0,12192.0
6233,4,2,1,1,8,21,3,2019,4,25,2,15,12719.0
6234,4,2,1,1,5,21,5,2019,12,35,21,50,12898.0
6235,4,2,1,1,5,3,6,2019,19,0,19,45,10262.0
6236,8,3,0,1,8,24,5,2019,21,25,15,55,7804.0
6237,3,3,0,0,8,18,4,2019,7,15,4,40,4174.0
6238,3,4,3,0,8,27,6,2019,21,40,20,5,2227.0
6239,4,0,5,1,5,18,3,2019,9,0,22,50,11087.0
6240,6,2,1,1,8,21,3,2019,18,50,8,0,11667.0
6241,1,2,1,0,8,6,3,2019,21,10,18,5,7931.0
6242,3,1,4,0,8,12,6,2019,0,25,22,5,5277.0
6243,4,3,0,1,8,12,6,2019,18,15,6,30,13626.0
6244,4,2,1,1,5,18,5,2019,4,25,18,15,12373.0
6245,4,3,0,1,5,24,3,2019,18,10,6,30,10031.0
6246,4,3,0,1,5,12,5,2019,20,45,16,30,10844.0
6247,2,2,1,1,8,9,5,2019,19,35,10,35,6591.0
6248,4,2,1,1,5,1,4,2019,19,0,18,15,5406.0
6249,4,3,0,1,5,15,5,2019,16,20,21,10,10844.0
6250,8,4,3,0,8,27,5,2019,0,15,22,45,2017.0
6251,4,2,1,1,5,9,5,2019,12,35,10,0,12373.0
6252,1,2,1,1,8,6,6,2019,19,15,7,0,8669.0
6253,0,2,1,1,8,27,3,2019,15,45,7,55,6151.0
6254,6,2,1,1,8,18,5,2019,22,30,9,45,10348.0
6255,4,0,5,0,8,24,3,2019,22,35,19,55,8016.0
6256,3,0,2,0,8,12,6,2019,11,20,8,30,4823.0
6257,1,3,0,0,8,21,5,2019,16,45,14,15,5510.0
6258,1,4,3,0,8,18,3,2019,7,40,6,20,3100.0
6259,4,2,1,1,5,27,6,2019,19,0,18,15,10262.0
6260,4,2,1,1,8,1,6,2019,19,0,11,30,14714.0
6261,4,2,1,1,5,15,6,2019,19,0,10,0,10262.0
6262,1,0,2,0,8,18,6,2019,19,50,17,0,6961.0
6263,3,2,1,1,8,27,5,2019,1,30,17,30,6206.0
6264,1,0,5,2,8,15,3,2019,22,55,8,15,7904.0
6265,4,2,1,2,8,27,6,2019,12,35,19,10,12819.0
6266,4,2,1,1,5,15,6,2019,12,35,21,50,10262.0
6267,3,0,2,0,8,21,4,2019,4,15,1,30,4591.0
6268,4,2,1,2,5,24,6,2019,12,35,9,40,10368.0
6269,6,2,1,1,5,9,5,2019,19,15,7,5,11142.0
6270,1,2,1,0,8,6,4,2019,8,0,5,10,4729.0
6271,6,2,1,1,8,9,5,2019,1,30,13,0,9424.0
6272,6,2,1,1,5,6,3,2019,15,30,9,0,15136.0
6273,1,2,1,2,8,18,5,2019,7,40,17,15,12199.0
6274,4,2,1,1,5,12,6,2019,4,25,11,30,10262.0
6275,3,2,1,0,8,3,4,2019,17,35,14,20,4729.0
6276,8,3,0,0,7,9,6,2019,19,40,17,10,3841.0
6277,4,3,0,1,8,18,5,2019,9,20,18,55,14388.0
6278,3,4,3,0,8,27,6,2019,4,5,2,35,2754.0
6279,1,0,5,2,8,3,3,2019,10,35,8,50,12358.0
6280,1,3,0,2,8,15,5,2019,4,40,9,10,6117.0
6281,4,2,1,2,8,24,5,2019,4,25,5,30,15129.0
6282,4,3,0,1,8,15,5,2019,8,15,21,10,14388.0
6283,1,2,1,1,8,24,6,2019,9,25,12,30,7480.0
6284,6,2,1,1,5,27,6,2019,12,35,6,0,10791.0
6285,4,2,1,1,8,27,3,2019,4,25,7,5,12452.0
6286,3,3,0,1,8,21,5,2019,23,50,19,55,4226.0
6287,10,0,2,0,8,15,4,2019,23,50,21,0,5403.0
6288,6,2,1,1,8,1,6,2019,22,30,9,45,9646.0
6289,0,0,2,0,8,3,6,2019,7,45,4,55,4282.0
6290,6,2,1,1,8,27,3,2019,15,30,8,55,7845.0
6291,3,1,4,0,8,21,3,2019,21,55,19,35,3384.0
6292,3,0,2,0,8,6,5,2019,21,50,18,55,4823.0
6293,3,1,4,0,8,15,6,2019,21,55,19,35,3597.0
6294,6,2,1,1,8,15,6,2019,21,0,9,0,13587.0
6295,0,2,1,1,8,3,3,2019,7,10,16,45,13474.0
6296,3,1,4,0,8,21,3,2019,15,35,13,20,3384.0
6297,4,2,1,2,8,27,5,2019,19,0,5,30,15129.0
6298,4,3,0,1,5,21,5,2019,8,15,6,30,8586.0
6299,3,0,2,0,8,9,6,2019,2,20,23,30,4591.0
6300,4,2,1,2,8,27,6,2019,12,35,11,45,13882.0
6301,6,2,1,1,8,3,3,2019,1,35,13,0,18286.0
6302,0,3,0,1,8,15,5,2019,19,25,7,35,5192.0
6303,4,2,1,2,5,27,6,2019,12,35,9,40,11118.0
6304,3,2,1,1,8,3,3,2019,15,30,6,40,14871.0
6305,1,3,0,2,8,24,5,2019,5,25,10,0,15107.0
6306,1,2,1,1,8,12,6,2019,19,15,7,0,8669.0
6307,2,3,0,1,8,1,4,2019,0,15,16,40,5171.0
6308,4,3,0,1,5,12,6,2019,12,0,16,30,8529.0
6309,4,2,1,1,5,27,3,2019,4,25,23,5,7438.0
6310,3,2,1,1,8,9,6,2019,1,30,17,10,6206.0
6311,1,0,2,0,8,9,6,2019,19,45,17,0,7171.0
6312,4,3,0,1,8,9,6,2019,14,25,9,35,14151.0
6313,4,3,0,1,8,9,6,2019,8,15,18,55,14939.0
6314,4,0,5,1,8,1,3,2019,11,25,11,40,25735.0
6315,4,2,1,2,8,12,6,2019,4,25,9,25,13882.0
6316,10,3,0,1,8,18,5,2019,18,50,20,20,9555.0
